road,start node,end node,AADT
9043,6948642180,183861409,29.87
1926,183897604,8411584943,1.66
7689,183919702,183943456,0.03
8148,1999307376,2260401536,0.01
2625,2937774092,2937774083,19.01
9328,8428187891,8110362144,12.73
1157,6784961920,6784961908,0.00
12933,5915185811,183835171,7644.06
1,4562889291,4562888528,0.03
10157,183936833,183936836,0.83
12796,183870947,183891869,32.04
10320,183903221,183903224,0.18
4256,8123142924,8123142917,0.10
5424,183923993,6785767574,245.15
8225,6782612341,6782612333,0.25
5890,183958520,7150994596,1.06
9876,183919542,6976674521,801.39
13244,183784405,8113806812,322.04
7746,5929703099,7259972384,0.11
12882,183880101,183880099,90.32
466,6785875162,6785875161,0.00
2811,7130074347,7130074346,0.00
4355,7244261455,7244261453,2.33
9902,7873110552,7873110509,684.97
3009,8114373543,8114373552,1.30
3076,183834026,6902050030,1.07
5754,183960746,183958560,0.00
10687,7079520986,6950776989,1.54
2988,183784636,183826144,0.01
9375,6948153697,6948153689,0.01
13313,8424358888,183878240,14.95
779,7764532575,7764532569,0.01
10738,4068942425,4068942411,0.03
10710,7079520985,7079520992,105.41
8892,6957968182,8393513070,15.32
2623,2937774092,2937774096,0.01
4078,7007439336,7007439333,79.40
5711,183885447,183888721,6.42
6715,6957604127,6957604128,0.00
12016,7769153893,7769153897,0.00
6512,183877918,183877920,0.01
9241,7244647188,7244647189,0.00
9145,8428203886,8428203885,0.00
3042,183924391,183924385,5.29
5489,183866344,183898884,0.00
8272,8112172793,183951646,0.01
2383,183913050,183913057,7.73
10371,6951413286,6951413291,0.11
598,183891612,7245005485,0.03
6977,8110367978,183864945,0.00
11483,7127277898,7127277889,0.00
8763,183856067,7539686869,0.08
10362,183937337,7168837315,3.79
9955,183895463,183895469,123.09
8131,7211247997,7211247998,0.02
6160,7150994590,7150994593,1.44
12847,183830723,8111543304,77.11
1169,7171212861,183779242,0.00
10257,183913057,183965677,0.00
9896,183937413,183971581,25.86
11157,183908651,183908653,19.26
952,6957443500,6957414667,0.18
7622,183935735,183830763,19.96
5621,183777270,183868299,0.00
259,7161616891,7161600882,18.19
5885,183784382,183809810,27.82
9907,183880357,7601349311,189.86
11348,183876372,183891612,0.01
4437,183862788,183862806,0.01
1190,1871373038,1871358866,0.00
4482,7170932402,183828191,0.00
9117,7566016436,7566016435,0.02
8062,8110649091,183951657,0.00
8567,7132285159,183916806,2.58
10652,183935709,183935713,31.14
5559,2005648327,2005648326,0.00
8371,183925361,183962661,0.01
11879,8339038411,183888725,73.18
4057,7148140382,183913100,0.45
13303,7138554287,7138554288,15.57
9231,7007465031,6979767563,13.83
12641,7071554786,7071526481,0.01
9339,6951413296,6951413291,31.99
92,7129703924,7129703935,0.01
13178,8428606926,183873476,0.03
12588,7539759049,183962923,0.00
9755,4562886878,4562887030,0.02
4152,3042200156,4105930036,0.00
2160,183910583,8428266588,0.00
2586,8428196968,183784636,4.69
4708,2937774082,183972005,0.12
2956,183916806,8430433036,2.58
6131,183924119,183924029,132.12
3258,6986474053,6986474050,203.05
8440,183810005,183812479,2524.33
4177,8111495884,8111495879,0.02
3701,183903141,8110902099,0.02
6108,183972474,183950871,28.54
1540,183827160,183827152,31.37
3089,183868373,183902508,0.06
1287,8111847740,8428456470,8.87
11079,183950871,183972474,0.00
10972,183830750,183830756,41.27
1134,183962923,7539759055,2.21
5853,183979736,183975973,0.07
10532,6948053703,6948053709,27.72
5357,183868295,183868291,139.42
10227,8113363915,8113420421,0.00
1163,7079520999,7539686871,34.69
5040,6948472728,6948472734,0.00
3982,183777271,8428561995,274.61
10538,7007465033,6979767549,1406.30
3819,7079521004,7539686871,13.02
1508,183962951,183975978,21.33
3511,6948153693,6948153689,0.00
2066,7113679686,183855732,0.00
10844,7079509483,7079509475,613.68
4523,183877972,183877970,0.23
8610,183840684,183776965,0.42
11642,8428297752,8428297754,0.09
10200,6950993172,6950993177,0.00
8840,183856119,183887225,0.00
2930,6771397286,6771384078,0.01
9901,7873110552,3042200151,0.81
11789,183953589,183961137,0.03
9529,7128265779,6975822792,0.21
10801,8459847526,8459847522,202.78
2378,183927567,183927829,0.12
8963,183868393,183868395,0.07
11111,183879626,7244605362,1426.72
11313,7566016439,7566016436,0.01
5021,183832438,183920221,196.20
2802,7627846778,7627846773,0.00
11127,183800864,183800841,0.04
10269,183911259,183911265,0.01
498,183971058,183856486,2.74
12142,6953719150,6784789876,0.00
11365,7539759038,7539759049,0.00
8795,183879728,183814394,1135.60
658,183920221,183947695,185.70
11381,183865147,183865221,0.68
4303,6976674521,6976674525,1256.19
9474,2722360318,2722360323,2.26
10433,4562889290,4562887878,0.02
12963,7842099704,7842099699,0.00
1043,6973636593,183848456,0.01
9359,8459847532,8459847534,27.18
11713,7165858171,7165858173,0.02
34,183953933,183953924,0.03
11033,183871321,7244268175,44.04
6929,8110649094,8428305868,0.01
8530,183904094,2060324634,374.20
6205,6950246403,6950246415,0.07
9360,8459847532,8459847523,84.63
9022,2722360275,2722360273,2.23
9948,183894897,183894889,0.00
11945,183866379,183856499,8.00
10491,8110362189,8110362183,0.02
10723,6784793673,6784847591,69.55
672,183840778,183962319,34.32
5247,183968677,183960305,35.09
5184,183962934,183962931,0.01
1591,183930082,183930079,0.41
1086,5929703093,5929703089,0.01
10620,520948273,520948269,3767.43
1992,8428297754,6948053716,0.00
646,6973075321,6973075329,0.16
13137,8428203885,8428203886,0.00
794,6924388230,6924388222,0.16
6854,183849535,183833115,353.11
358,183806003,6782612334,100.10
10169,8428187883,183852590,57.93
9044,6948642180,183882345,0.11
1267,2937774108,2937774107,0.00
9243,7799844969,7799844930,0.01
762,8256552377,183950920,0.14
10520,6784793680,6784793683,0.17
11943,183866379,183866383,1.63
6341,2702079525,6973815600,9.39
6856,183820534,183820539,0.01
6068,6950776989,6936433350,1.55
9808,8411584943,6948053730,1.66
8411,8459847553,7265562043,0.01
13196,183902762,183902765,249.04
9336,183934106,183934104,0.06
9900,7873110552,3042200151,0.81
12316,183880974,183883010,0.11
10663,6986989099,6986989095,0.01
6312,7085813785,7085786376,0.05
9118,7566016436,7566016439,0.01
13019,183913028,183969747,0.02
4868,7764532576,183856932,12.60
631,3419834924,183922022,0.80
4585,6951413314,6951413298,23.82
6776,7170981403,7170981398,0.03
3887,8428297760,183777264,96.41
13049,8111179802,183873467,48.01
7526,183964197,183903919,0.08
10381,183896400,183896397,43.75
6925,8110649094,183941664,10.49
11025,183951414,183951389,0.04
5903,183810545,183810005,8341.15
11811,6986474052,8425679555,0.12
12645,8428243170,183903214,153.86
8402,183777241,8114983935,0.38
10944,183913043,183913046,20.16
7916,183879724,183879325,936.85
11399,6753377211,6753377210,15.84
7842,8095362765,8095362766,0.01
13344,6782963255,6782963254,0.00
12376,183899009,183898997,0.14
9137,2654205440,183832460,4.95
6586,183920210,183986194,129.55
8638,183856932,6789816784,0.26
9300,7189320816,183892690,271.58
8517,1871373205,1871373264,0.00
12108,2864835994,2864838670,0.03
4198,7071526473,6948053722,0.00
3241,183856526,183991596,0.01
8562,6788230506,6788230499,535.09
11192,7168837318,7168837321,0.00
2434,183924769,183924765,123.54
7313,4562887588,4562887550,0.01
11801,183888204,7130233202,32.71
5048,6782612323,183947703,37.01
4037,7361689591,5915185819,0.02
2517,183806573,1632101720,1405.06
1149,7244268182,7244296185,4.67
6722,183902294,183896576,0.30
9752,4562886878,4562887025,0.00
10248,183856069,183856074,169.12
6430,4095533634,4095533637,0.00
2351,183794690,183791353,0.00
6498,183916311,183919775,0.29
11317,6979705278,183873476,0.01
7077,183962958,183832456,0.00
11903,183943866,183910435,20.54
636,183777245,8114983935,13.68
1207,183897564,183897561,0.03
8945,183868369,8084247202,2.48
4388,7436441855,183908893,20.44
3358,183839506,183839503,0.01
675,7842099699,183907713,14.81
9436,6784961908,7244261444,0.38
5497,183951654,183951651,0.00
2819,183892702,183892706,0.22
4565,7769151380,8429583353,0.00
6259,183794503,183794463,0.04
795,6924388230,6924388251,0.01
7942,183910574,183862532,0.05
1827,183872869,183872893,8843.84
9362,7601349311,183880357,0.16
12486,183911055,183956707,0.00
2744,7539686869,183856063,0.05
11981,4095533629,4095533627,0.00
6226,6782963254,183910456,0.00
7817,183920154,183920155,0.00
3568,7183213882,183937992,0.00
7474,183960759,183830759,0.02
2457,7150994593,7150994603,2.81
4892,7489133785,7489133800,2.10
9851,8110346544,8110346556,0.03
13233,183870118,183848215,0.58
4234,7288246898,183873473,38.97
4828,6788254724,6788254726,0.10
4307,8428619199,183903941,235.28
4875,2937774087,2937774090,9.69
10838,7168837317,183937337,8.54
4220,183936836,183934644,9.34
7150,183794806,183960305,16.79
5010,7539686861,7079509464,0.04
3689,183936162,183936166,21.69
7537,7148158888,7148158885,182.29
13445,8111179806,8315132377,0.07
723,183844820,183979736,0.01
11467,183963743,183947335,2.61
7186,183902299,183943474,0.25
12888,6950861785,183793579,0.00
5282,7691897406,7691897403,0.21
1713,8111316135,8111316129,255.53
270,394488162,394487983,127.46
1921,8114062101,183827160,0.00
5311,8394904139,183913028,0.01
12792,7282494006,7282494007,10.06
5669,183992692,7127833787,0.00
81,183835208,183835203,0.66
3186,8459847546,8459847544,0.02
12926,183980452,183980454,9.53
5364,6950246413,6782612315,0.13
422,183933102,183870122,11.76
4485,6782612315,6782612318,0.09
725,7153569222,183904226,18.96
12184,7127833801,7127817083,0.00
8657,7489133816,7489133813,9.36
1829,8110362143,6951413315,0.08
231,2722360282,2722360300,0.00
8576,183831284,183831314,0.03
5639,6986474050,6986474053,0.14
6136,183862806,183893591,0.03
1093,183779265,183779261,0.00
3694,183936162,183913028,19.28
859,1871373052,1871373038,0.00
1135,183962923,7539759055,2.21
245,183845094,183902454,11.68
6663,7183528240,7183528244,0.01
12416,7150994596,7150994593,0.08
3500,183856049,6788230498,0.14
11061,4561001667,4561001672,0.00
5999,183868390,183868386,0.01
5135,183869975,183869954,0.00
1873,183924017,183923993,81.70
11750,183784653,183784657,0.00
2440,183892708,183892706,271.75
11074,7170981393,7170981395,0.02
7319,7244261458,7433838349,0.01
6808,8429128422,8110367973,0.00
3916,1871373122,1871373052,0.00
4464,6776273744,6880858531,21.21
5931,183936842,183917936,38.87
1421,183831314,183891635,0.07
11836,183985529,183830733,157.88
13105,3419834912,183862536,6.32
1224,183937317,8429178826,0.00
5089,8428147596,183947339,3.96
11010,6784961913,7244261454,0.41
7934,8111053263,183913031,0.02
1343,183903226,183903227,0.00
3648,183941891,8122547421,543.31
4530,8122461076,183936217,9.98
11916,183879732,183879728,1135.60
5264,183927825,183904094,323.69
3875,7028179119,183932536,0.00
5435,6979767563,6979767561,1.82
6604,183873491,8084247207,3.05
10342,183894904,183904030,0.07
5273,183882318,8400356779,30.28
5369,6950246413,4564492376,130.49
3618,6950246410,183909609,0.00
7331,183924071,183924107,0.02
841,183905981,6869976550,0.03
2105,183830722,6957604134,0.02
6374,183892710,6968266730,26.60
7659,6788254715,6788254716,13.79
1247,6753377208,183776931,0.06
4848,6966336675,183777235,31.35
5049,6782612323,183947703,37.01
251,1871373306,1871373338,0.00
9715,8424358893,8393901701,0.20
3022,7079509482,6788254713,0.01
13153,183864089,183864086,0.00
9655,8111179803,8111179802,36.46
10123,6753377189,183896176,0.01
1964,2260401539,1999307883,7.52
2943,8428269537,8428269535,93.68
7145,183944968,183944972,0.00
5087,6785875164,6785875165,5.20
12034,8428063786,7161521620,0.09
495,183971058,183971062,0.00
9983,6829753452,183941667,18.75
1819,8123303978,6950246409,641.16
7006,183943474,183902299,0.80
6302,183979733,183832456,5.92
10927,8110346551,8110346556,42.73
2681,183870122,183933102,0.37
7561,183894889,183894897,0.00
4929,6950993177,6950993172,0.00
11300,8418028710,8418028711,0.00
6944,4095533660,4095533647,0.00
339,6950993064,183777225,30.62
11767,394487854,394487877,540.91
11501,7184325490,8110320413,0.56
4184,183898857,183841755,0.01
6872,8411564709,7071526482,0.01
11864,8428561995,6972745509,292.78
1458,183830718,183935684,0.01
8667,6771384078,183897688,0.02
2224,183866328,183866344,0.01
8349,4095533649,4095533637,0.00
7572,7134838483,7134838484,2.52
8595,7171075394,7171075395,0.00
8792,6951413338,6951413331,0.00
13253,7071554796,7071554797,0.00
8072,183961137,183852607,0.01
11459,183904258,183956083,0.12
11603,7244261450,6948053709,0.03
13426,183897575,183897573,32.53
5408,183797070,183895469,0.08
4155,3042200156,4105930037,536.43
8988,183799770,6785802986,0.01
1808,8110367990,8110367989,0.01
11102,183781915,183777002,0.43
8748,183803596,183907753,15.15
737,7120717684,183896576,1.68
6078,8084247207,8084247206,0.04
6455,6986474049,183897575,169.86
13202,7539686871,7079521004,0.02
7469,183960759,183963637,41.39
13424,183897575,6986474049,0.14
2684,8430068834,7769153894,4.90
10679,7244296186,7244296185,0.01
4775,6782612314,6950246412,460.65
4383,8424358897,8424358893,0.05
11231,6957604126,6957604128,0.07
1613,7180720348,183832484,7.10
4398,8111495886,8111495894,51.83
7821,7174868684,7174868683,0.00
9914,7433838350,7433838349,0.00
12784,183913021,183913014,13.64
7922,6969216444,7166476520,0.00
2771,183889114,183901153,0.00
11285,183903825,4095531929,0.00
8606,8429241621,183937327,9.34
9240,7244647188,183935730,0.01
12187,183887213,183887217,72.10
13349,6966336658,6966336663,0.00
8196,183871307,183899125,40.40
10135,8428196970,8428196965,0.01
863,183866383,183866388,6.88
2849,183777257,7244261456,0.01
10654,183935709,183935705,0.02
5588,6788254722,6788254724,0.03
7646,183873091,183873106,0.00
1027,4562886600,4562886610,0.95
3319,183941639,183941641,10.93
1909,7129703923,7129703934,19.83
509,8084247202,183868373,0.57
3687,183928063,183927843,0.01
3637,8459847542,8459847545,0.01
12701,183904018,183904020,0.05
2619,183780923,183780966,2856.05
3218,7087544599,6950843375,0.01
2531,7170981408,7170981407,0.00
3233,183910633,183911358,0.01
2385,183913050,183913046,0.02
10254,183913057,183936220,7.74
9194,8428297751,6784961912,5.29
4872,7764532576,7764532569,0.44
2149,7244296185,7244268182,0.01
1399,7171044994,7189320829,271.73
12223,6986989090,6986989095,6.68
10122,6753377189,183896176,0.01
3928,7211206083,7211206084,2.83
5565,183932602,183932617,0.01
11592,8110902096,183903137,0.00
2539,183916117,183916115,0.10
3154,8123142921,8123142924,0.08
6824,7691897398,7691897407,0.00
4629,8429583348,8429583353,0.22
2889,183828191,7170932401,0.00
5715,183885447,7183422337,0.05
10530,6948053703,7244261458,0.03
6186,7129703937,7129703925,6.64
6233,6979757284,6979771385,179.25
11671,8428203879,8428203886,0.00
751,183937424,6753377209,13.10
705,7217965810,7217965809,0.02
1853,2937774096,2937774090,0.01
10238,183852607,183961137,37.46
6028,8123518496,8111318657,0.00
2194,183947087,7691897393,0.05
2275,183941261,183887217,9.54
3861,183979730,183962958,0.00
10274,183872002,183807669,8975.19
627,3419834924,2864838202,0.31
11135,7199513888,183962940,17.59
2609,183794463,183794300,0.01
10925,8411584950,8411584943,0.02
865,183866383,183866379,24.84
1502,8411584946,8411584950,0.00
3815,7764532569,7764532557,0.30
9975,8110362164,8110362157,6.84
7409,6969100088,7566526736,0.00
9713,183993148,183893713,0.09
10349,183903919,6957414674,0.24
12541,7291043862,183818076,0.11
7224,6973815611,8111432509,9.38
6976,8110367978,183864945,0.00
9512,183897593,183897591,0.02
853,183922022,6969216437,1.69
10597,183895469,183797070,70.34
7003,183943474,183943456,0.04
10558,8430612466,8430612470,108.31
11318,6979705278,6979705273,26.20
5628,183777270,8428297765,0.10
3456,183938485,183938477,5.37
2746,183898623,8428624782,0.02
686,183910420,183919630,32.42
1772,6785875155,6785875156,29.61
12199,8112202137,183969149,335.68
4325,6785875150,6785875146,43.68
7729,7180682748,7180682746,232.32
5162,8113820325,183927843,0.01
10454,183896167,183896170,0.00
11143,7601349308,7601349310,127.92
2701,183953985,183964197,0.10
10610,8428266588,8428266590,0.01
6153,183939855,7087403357,0.01
10539,7627846783,7627846778,0.02
11409,183958553,183956624,0.11
3562,1871358734,1871358866,0.00
8939,183896176,6753377191,14.22
5128,183863684,183800841,0.32
11834,183913039,183979733,13.74
9990,7186515909,7186515921,0.00
336,6863099403,6863099402,0.00
